space_id,dataset_id,subject_id,freq,data_time,series_tag,open,high,low,close,volume,amount
stock_cn,stock_cn_kline,sz000848,1d,2026-07-08T15:00:00+08:00,,8.05,8.18,7.99,8.08,7789300.0,62982366.82
stock_cn,stock_cn_kline,sz000848,1d,2026-07-09T15:00:00+08:00,,8.05,8.1,7.97,8.02,10385322.0,83495012.02
stock_cn,stock_cn_kline,sz000848,1d,2026-07-10T15:00:00+08:00,,8.02,8.08,7.93,7.93,10331847.0,82527895.32
stock_cn,stock_cn_kline,sz000848,1d,2026-07-13T15:00:00+08:00,,7.94,8.24,7.92,8.09,15955135.0,129729988.32
stock_cn,stock_cn_kline,sz000848,1d,2026-07-14T15:00:00+08:00,,8.12,8.4,8.06,8.33,17695743.0,147161415.86
stock_cn,stock_cn_kline,sz000848,1d,2026-07-15T15:00:00+08:00,,8.29,8.52,8.26,8.46,14357528.0,121477562.24
stock_cn,stock_cn_kline,sz000848,1d,2026-07-16T15:00:00+08:00,,8.38,8.57,8.3,8.46,12643148.0,107044902.66
stock_cn,stock_cn_kline,sz000858,1d,2026-07-02T15:00:00+08:00,,74.94,75.44,73.34,73.5,35020556.0,2591988291.98
stock_cn,stock_cn_kline,sz000858,1d,2026-07-03T15:00:00+08:00,,73.64,74.71,72.6,73.21,33825035.0,2488093356.99
stock_cn,stock_cn_kline,sz000858,1d,2026-07-06T15:00:00+08:00,,72.91,74.57,72.64,73.76,34584259.0,2548673274.84
stock_cn,stock_cn_kline,sz000858,1d,2026-07-07T15:00:00+08:00,,73.59,73.6,71.68,71.72,35673127.0,2580655043.23
stock_cn,stock_cn_kline,sz000858,1d,2026-07-08T15:00:00+08:00,,71.7,72.27,71.22,71.48,23207769.0,1663105717.29
stock_cn,stock_cn_kline,sz000858,1d,2026-07-09T15:00:00+08:00,,71.0,71.5,70.52,70.9,24192142.0,1713141688.85
stock_cn,stock_cn_kline,sz000858,1d,2026-07-10T15:00:00+08:00,,71.11,74.31,70.69,73.69,55965462.0,4085872492.79
stock_cn,stock_cn_kline,sz000858,1d,2026-07-13T15:00:00+08:00,,73.06,73.45,72.15,72.82,30602266.0,2224717872.55
stock_cn,stock_cn_kline,sz000858,1d,2026-07-14T15:00:00+08:00,,72.51,73.49,72.38,73.4,28356827.0,2068769750.05
stock_cn,stock_cn_kline,sz000858,1d,2026-07-15T15:00:00+08:00,,72.44,76.47,72.01,76.4,63734909.0,4805702853.56
stock_cn,stock_cn_kline,sz000858,1d,2026-07-16T15:00:00+08:00,,73.33,74.59,72.6,73.9,48892065.0,3599045958.67
stock_cn,stock_cn_kline,sz000938,1d,2026-07-02T15:00:00+08:00,,29.18,30.42,28.7,29.03,217379157.0,6401919439.46
stock_cn,stock_cn_kline,sz000938,1d,2026-07-03T15:00:00+08:00,,30.5,31.59,30.22,30.28,246180310.0,7584138424.93
stock_cn,stock_cn_kline,sz000938,1d,2026-07-06T15:00:00+08:00,,30.82,33.31,29.58,33.31,315681432.0,9933778019.89
stock_cn,stock_cn_kline,sz000938,1d,2026-07-07T15:00:00+08:00,,31.66,32.66,30.9,31.48,280355891.0,8917565681.08
stock_cn,stock_cn_kline,sz000938,1d,2026-07-08T15:00:00+08:00,,34.5,34.63,33.32,33.62,479884868.0,16415139487.87
stock_cn,stock_cn_kline,sz000938,1d,2026-07-09T15:00:00+08:00,,33.33,35.75,32.82,35.68,435698684.0,14996337962.6
stock_cn,stock_cn_kline,sz000938,1d,2026-07-10T15:00:00+08:00,,36.2,39.25,36.2,38.41,482836141.0,18573421371.59
stock_cn,stock_cn_kline,sz000938,1d,2026-07-13T15:00:00+08:00,,38.43,40.28,36.5,38.4,493931758.0,19056672592.86
stock_cn,stock_cn_kline,sz000938,1d,2026-07-14T15:00:00+08:00,,38.4,39.2,34.56,36.98,463913927.0,16749070142.3
stock_cn,stock_cn_kline,sz000938,1d,2026-07-15T15:00:00+08:00,,36.95,37.64,35.1,35.53,326889242.0,11807286544.71
stock_cn,stock_cn_kline,sz000938,1d,2026-07-16T15:00:00+08:00,,34.54,39.08,34.54,38.59,451960789.0,17116810187.83
stock_cn,stock_cn_kline,sz001337,1d,2026-07-02T15:00:00+08:00,,36.78,38.58,36.3,37.46,18985071.0,711689499.11
stock_cn,stock_cn_kline,sz001337,1d,2026-07-03T15:00:00+08:00,,39.0,41.21,38.68,41.21,9846419.0,399043363.5
stock_cn,stock_cn_kline,sz001337,1d,2026-07-06T15:00:00+08:00,,40.61,42.9,39.02,39.08,30141093.0,1223801730.89
stock_cn,stock_cn_kline,sz001337,1d,2026-07-07T15:00:00+08:00,,38.33,38.5,36.7,36.76,16254785.0,609739025.75
stock_cn,stock_cn_kline,sz001337,1d,2026-07-08T15:00:00+08:00,,36.69,38.6,35.88,37.25,15964607.0,597786497.29
stock_cn,stock_cn_kline,sz001337,1d,2026-07-09T15:00:00+08:00,,36.79,38.23,36.2,37.65,14210415.0,529143249.53
stock_cn,stock_cn_kline,sz001337,1d,2026-07-10T15:00:00+08:00,,37.86,39.2,36.46,37.88,14056905.0,532553222.41
stock_cn,stock_cn_kline,sz001337,1d,2026-07-13T15:00:00+08:00,,36.85,37.25,35.45,35.51,12265314.0,443680856.68
stock_cn,stock_cn_kline,sz001337,1d,2026-07-14T15:00:00+08:00,,34.97,36.97,34.45,36.83,12344114.0,441351405.85
stock_cn,stock_cn_kline,sz001337,1d,2026-07-15T15:00:00+08:00,,37.15,37.2,35.24,35.4,10062109.0,361005086.04
stock_cn,stock_cn_kline,sz001337,1d,2026-07-16T15:00:00+08:00,,34.8,36.49,34.66,34.93,10101753.0,356598178.61
stock_cn,stock_cn_kline,sz002032,1d,2026-07-02T15:00:00+08:00,,40.82,41.85,40.59,41.64,1622859.0,67165442.93
